user_id,item_id,rating,timestamp,user_id_enc,item_id_enc
AHKULLRBPBIB4NRBWC5PD5BUUDLA,B003ZDOFF0,5.0,1365531342000,2636,45
AGACDEZ5ETKGFTGBYPFECZ5X2ZHQ,B003ZDOFF0,3.0,1365539981000,1610,45
AH2ARYJI7GS6ICU2Z43LRYMYWOCA,B0029LJIFG,5.0,1365549370000,2210,22
AH2JTDDQ4SH6WSA2XCF7GLKIPH3A,B003ZDOFF0,5.0,1365556576000,2219,45
AGDGYA55OGUE2OJITUS747L4TP7Q,B003ZDOFF0,5.0,1365566914000,1697,45
AFQTN2IHSVGUGMQ7X3D3KY2ECIUA,B004HD55VK,5.0,1365602813000,1274,50
AFG6X53Q5BJTSLXI7SNJZV5NNF3A,B005GISQX4,5.0,1365610629000,1032,60
AGNY2AUEMIFZCUH4AQSYKGWI2ZQQ,B004HD55VK,5.0,1365619771000,1928,50
AHTF4YFEAXI3TRWIWJASWPMXFLEQ,B001JKTC9A,5.0,1365639396000,2810,16
AHL7MLSZXNP3D7U2TSWOUTFV6YOQ,B002JTX7KA,5.0,1365669893000,2649,27
AGXVWLVB5GOE4OQTQG2SG5Y3GAGQ,B0029LJIFG,5.0,1365693670000,2161,22
AGXVWLVB5GOE4OQTQG2SG5Y3GAGQ,B000OYMYZQ,5.0,1365696151000,2161,2
AGXVWLVB5GOE4OQTQG2SG5Y3GAGQ,B002I0H79C,4.0,1365696297000,2161,25
AGXVWLVB5GOE4OQTQG2SG5Y3GAGQ,B003IPCF02,4.0,1365699891000,2161,36
AF5IBGBJ2P3XZDDU5GT7TYA7CRBA,B00884S5N4,5.0,1365715601000,815,72
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B0036F0V4G,5.0,1365777523000,1551,33
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B007VYW5K6,5.0,1365777706000,1551,69
AFCEK26UK643HTI7XWSEVMLAJ6ZQ,B009VUHVPM,5.0,1365783488000,938,81
AFBNFPKKRALQZ2BHYOMHTZNVQV7Q,B004LLHFAW,4.0,1365789114000,921,52
AF2VJQ33PN5MYIX2KSYWPBEVZKDQ,B004G5YI3U,5.0,1365865270000,759,48
AGHDYYYVQTSZX6XAZGCJZD5JL4IQ,B004HD55VK,5.0,1365907096000,1794,50
AGIEUBK6KNOI53C2E2AQRPJWOXRA,B003ZDOFF0,5.0,1365934950000,1815,45
AE7UDRGGI2XB3ND46W6OB5TK37UQ,B003ZDOFF0,5.0,1365954712000,119,45
AGXT2BAAPQFAHEQ6O7INAARUQQTQ,B004HD55VK,5.0,1365971034000,2156,50
AGWQ5E6GMLEAKMP62C5Q367PXBYQ,B003ZDOFF0,5.0,1365981938000,2132,45
AHC3SFVE6Y7LEFUCB4EB73DGHN2Q,B0062UOBW0,5.0,1365992158000,2415,63
AHC3SFVE6Y7LEFUCB4EB73DGHN2Q,B0062UOBW0,5.0,1365992167000,2415,63
AHC3SFVE6Y7LEFUCB4EB73DGHN2Q,B0062UOBW0,5.0,1365992185000,2415,63
AHC3SFVE6Y7LEFUCB4EB73DGHN2Q,B0062UOBW0,5.0,1365992203000,2415,63
AHC3SFVE6Y7LEFUCB4EB73DGHN2Q,B0062UOBW0,5.0,1365992216000,2415,63
AHC3SFVE6Y7LEFUCB4EB73DGHN2Q,B0062UOBW0,5.0,1365992309000,2415,63
AHTTHEVSIXSBWNMBANAHBME3R6YA,B004HD55VK,5.0,1366018387000,2820,50
AH6OC2D56WBDZXIEBX5CID7GYO4A,B0044XU27A,5.0,1366045419000,2318,46
AEKKE67ZXVRAWK3YINHL5GDFFBLQ,B003XF2SYK,4.0,1366052989000,396,44
AHXCARIGQGF4ZSLV7QZGRZ2NDDDA,B0079V4GK8,5.0,1366081057000,2897,66
AFGM5HJC6X5X27UZ2PNFMD5HTELA,B003DOSRSW,5.0,1366094884000,1043,34
AFRIN3JHLLDTUCSI3RJD262AWB2Q,B0088TN73M,3.0,1366114359000,1296,75
AFRIN3JHLLDTUCSI3RJD262AWB2Q,B0088TN73M,3.0,1366114926000,1296,75
AG32HJTCZIVC4GKG27SX5GML7FFQ,B005OGPTSS,5.0,1366118616000,1482,62
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B002JTX7KA,5.0,1366119307000,1551,27
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B003XF2SYK,5.0,1366119689000,1551,44
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B0036EWMIK,4.0,1366120532000,1551,32
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B001EYUQ8M,4.0,1366120744000,1551,11
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B0030H8I4K,5.0,1366120839000,1551,29
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B003DOSRSW,5.0,1366121143000,1551,34
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B07YBX6T95,5.0,1366121465000,1551,222
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B004I1JTEK,5.0,1366121829000,1551,51
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B07YBXFDYN,5.0,1366122022000,1551,224
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B0032C9V7G,5.0,1366122249000,1551,31
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B002JTX7JQ,5.0,1366122687000,1551,26
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B003NHRDPW,5.0,1366122849000,1551,40
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B003IPCF02,5.0,1366122931000,1551,36
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B005OGPTSS,5.0,1366123084000,1551,62
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B004G5YI3U,5.0,1366123167000,1551,48
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B0044XU27A,4.0,1366123283000,1551,46
AG5W4JF2W6CJNVAIUXUMUH4UXOPQ,B002JTX7JQ,5.0,1366124116000,1551,26
AFCEK26UK643HTI7XWSEVMLAJ6ZQ,B009VUHW60,5.0,1366207007000,938,82
AEKKE67ZXVRAWK3YINHL5GDFFBLQ,B000N5Z2L4,5.0,1366220732000,396,1
AEFAMEKLI77UF2NIJIIQWV6W2SQA,B0088TN73M,4.0,1366243453000,253,75
AE7UHU65ZWU7K2LKA6PNUTUIYVRA,B0080CAOYM,5.0,1366265794000,120,70
AE35KI75TRXMYJFK6AQBJBZEFLVQ,B0036EWMIK,5.0,1366295074000,25,32
AFOBVHUQY2YITQZGQUMT5N4ZJX4A,B0088TN73M,4.0,1366297755000,1205,75
AFQ2HXXXKW3Z5NS5UYIXXKP7D7RA,B003ZDOFF0,3.0,1366300968000,1251,45
AF75A2GPJOB6GBXWATETPJEAAX6Q,B019WRM1IA,5.0,1366309371000,854,178
AHJZPQQOFF24KNDRGDIUHFVROW7Q,B003ZDOFF0,5.0,1366310125000,2611,45
AGCMYZYPZGI4HUZGYCRHGR2QPYRA,B0088TN73M,5.0,1366314849000,1676,75
AFRT2S2F3Y3Z6C4QUAKXCGTLQXHA,B004G5YI3U,5.0,1366329592000,1302,48
AFRT2S2F3Y3Z6C4QUAKXCGTLQXHA,B002JTX7JQ,5.0,1366329938000,1302,26
AGCSHQRXX6N4TA2ZNC5BZHQ6PQYA,B004HD55VK,4.0,1366337586000,1681,50
AHTTHEVSIXSBWNMBANAHBME3R6YA,B0051D8PGM,5.0,1366340036000,2820,57
AFZEKBWXYJPREWJTHMPGH7TCT3ZA,B0088TN73M,5.0,1366349051000,1449,75
AH7M6VGA22E35ASFE2V5Y4AILW7Q,B0088TN73M,5.0,1366370775000,2346,75
AGAUNV3W5P33DEOOENKMDCWZYEQQ,B003ZDOFF0,5.0,1366392422000,1627,45
AG46J7OXQDM5JQL3JLSGUOALJXWA,B07YBXFDYN,5.0,1366406839000,1507,224
AG46J7OXQDM5JQL3JLSGUOALJXWA,B0046A8IRC,5.0,1366407427000,1507,47
AFOC37V6W74OAJNNE6LENPB65INA,B0050SYY5E,5.0,1366432303000,1206,56
AFHR6XTWQEQNG3AKYWEA6AXPVABQ,B002I092MM,5.0,1366434400000,1060,24
AG7UGKYABPMIJU4F3HU4SY7YLBAQ,B07YBX6T95,4.0,1366484677000,1601,222
AHUV2UXWVS2SYI7NYTYQDP4GMLUA,B07YBXFF99,2.0,1366485789000,2840,226
AFHR6XTWQEQNG3AKYWEA6AXPVABQ,B003R7JXOM,5.0,1366500500000,1060,43
AGWBDYNIMV5M44O6Q34OHR2LR2VQ,B07YBXFDYN,5.0,1366510188000,2113,224
AGLQLDOF6JVKQIZY7BU7OCAJFEIA,B003ZDOFF0,5.0,1366553962000,1885,45
AHNDM3ZILVIVQT3GKGSZI5EBIU6Q,B0029LJIFG,5.0,1366566132000,2688,22
AFVX3CYYUVS5KUTNXAHHO7FXA7PQ,B001EYUPHO,1.0,1366569873000,1388,9
AFVX3CYYUVS5KUTNXAHHO7FXA7PQ,B0032C9V7G,1.0,1366570094000,1388,31
AFVX3CYYUVS5KUTNXAHHO7FXA7PQ,B00884S5N4,1.0,1366637148000,1388,72
AH5OESAS6SZ7OUM3CM4PJQLJJDRQ,B0051D8PGM,3.0,1366638820000,2301,57
AH5OESAS6SZ7OUM3CM4PJQLJJDRQ,B0051D8PGM,3.0,1366638820000,2301,57
AFOGI3GULOFY4TDQ6UN6TLXU22CA,B07YBXFDYN,5.0,1366657153000,1209,224
AHA27EHM74UI4VBZYCCOVUBUZNPA,B005OGKYVK,5.0,1366669454000,2363,61
AG6ETUP3CW5DM3PHXJIX5A6SAPLA,B001EYUPHO,5.0,1366677857000,1561,9
AFUB4MRXTUAADQOJXQFSFSRN5KNA,B000OYMYZQ,5.0,1366702305000,1348,2
AFUB4MRXTUAADQOJXQFSFSRN5KNA,B019WRM1IA,4.0,1366702375000,1348,178
AGL77ILFHUIQAWJM3AUUDT2CTRKA,B00884S5N4,3.0,1366727654000,1875,72
AEEQCVJHAZ3JYTUKCR7SUZT7QH2A,B0088TN73M,5.0,1366758928000,241,75
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B0079V4GK8,3.0,1366768912000,2777,66
AH4CDMSC3PMQK6FFFWP2I3IUCYHQ,B0088TN73M,5.0,1366778088000,2266,75
AGGG5IYPVTSAWPCLLZAWUDQATF7A,B004HD55VK,3.0,1366805015000,1770,50
AG6RFNXKVCA2V4L4BLTLOZXPRROA,B003R7JXOM,5.0,1366808337000,1573,43
AHY3RIJLRBHOYSWEPK2ZPJIFHN5Q,B00BQVXUOA,4.0,1366815757000,2913,90
AFJPVEUPWWUN7FKBCCA4ATPNJUDQ,B002BSH3KE,5.0,1366819596000,1107,23
AEKKE67ZXVRAWK3YINHL5GDFFBLQ,B001EYUQTQ,5.0,1366835305000,396,13
AFUUHPFF4LG7JD6EDV23YKJTDJ4A,B0044XU27A,4.0,1366846166000,1369,46
AHIFAL7J5DSD54OKCWQWCKVBGBEQ,B00BQVXUOA,4.0,1366919437000,2572,90
AFRT2S2F3Y3Z6C4QUAKXCGTLQXHA,B001QCWRZC,4.0,1366998250000,1302,18
AFFAZ466LLGKUPXDNNRO47Y2K24Q,B003ZDOFF0,5.0,1367024794000,1002,45
AECKD5U53SJ3CS66T2CVR7B4SDHQ,B0036EWMIK,4.0,1367037522000,183,32
AH5OESAS6SZ7OUM3CM4PJQLJJDRQ,B004LLHFAW,3.0,1367077685000,2301,52
AH5OESAS6SZ7OUM3CM4PJQLJJDRQ,B004LLHFAW,3.0,1367077685000,2301,52
AEPGZDT3YBNGEJNO25NRR6NDRA5Q,B002I0H79C,5.0,1367078704000,512,25
AEPGZDT3YBNGEJNO25NRR6NDRA5Q,B003DOSRSW,4.0,1367078998000,512,34
AFGCABFQYLGVBPCPEIUZ7HJLWW7Q,B004HD55VK,5.0,1367103044000,1035,50
AFCEFNY4CK3YXIZCAPROT6XP2CHA,B003ZDOFF0,5.0,1367105570000,937,45
AFTGWO3N6MEXWZ7F5GGOWSTHPPRQ,B00BQVXUOA,5.0,1367147683000,1336,90
AHTBBASAHXHHOXKLSSZG2IPUDDFA,B009GE437W,5.0,1367179036000,2805,80
AEM34GYNLEO63T5NW3DL65K53KXQ,B0088TN73M,5.0,1367194119000,429,75
AE2VKQ6GTUSRPTF5XKGQEFQJM4FA,B0088TN73M,5.0,1367203025000,19,75
AEABZMEQELU4AOXB7HVMGOOB2S6Q,B004HD55VK,5.0,1367250532000,133,50
AFZOHXPZC3ISCVDUMEURLQYUXIPA,B00884S5N4,5.0,1367281800000,1456,72
AGSNFQCVUVW3JFUKGM3YU5RBU5OA,B0088TN73M,4.0,1367291751000,2043,75
AGSNFQCVUVW3JFUKGM3YU5RBU5OA,B0088TN73M,4.0,1367291751000,2043,75
AFA3457C7OR7H4SG6VG4NPGEXM7Q,B0032C9V7G,4.0,1367315889000,880,31
AH56TD4MF2BV6V3XQDDOB3GTOXYA,B002JTX7JQ,5.0,1367328250000,2287,26
AHIFAL7J5DSD54OKCWQWCKVBGBEQ,B005OGKYVK,5.0,1367358216000,2572,61
AE7UHU65ZWU7K2LKA6PNUTUIYVRA,B007VYW5K6,5.0,1367386579000,120,69
AE7UHU65ZWU7K2LKA6PNUTUIYVRA,B07YBXFF99,4.0,1367386895000,120,226
AHA6LZWVG2U4WBXNZRWCESNJXNUA,B005GISQX4,5.0,1367435163000,2366,60
AHA6LZWVG2U4WBXNZRWCESNJXNUA,B07YBXFDYN,5.0,1367435306000,2366,224
AHA6LZWVG2U4WBXNZRWCESNJXNUA,B004GUTRYK,5.0,1367436088000,2366,49
AEABBSCHLJ7OTTI6WHAIALYVHUUQ,B000N5Z2L4,5.0,1367447072000,131,1
AHNM5TRS66Y25IPXQK432ERWCEPA,B009GE437W,5.0,1367449737000,2695,80
AEGK76RBSLAFMAFKLLDG62H7EFTA,B004HD55VK,5.0,1367469493000,291,50
AGL77ILFHUIQAWJM3AUUDT2CTRKA,B004HD55VK,4.0,1367505440000,1875,50
AGMDZTJ3HZFFN6UFSYIFE4ARUE2Q,B07YBXP45M,3.0,1367525796000,1897,229
AHSBOWPG3DKJ77VPWVZDPFNMPFOQ,B001SGZL2W,5.0,1367536134000,2787,20
AGB3HW6HHSFP6DRY64QXO3AQPVDA,B009VUHW60,5.0,1367587503000,1635,82
AEGGY3UWMHC3P27HC2EQ2KYAKNKQ,B002JTX7KA,1.0,1367626783000,286,27
AGGG5IYPVTSAWPCLLZAWUDQATF7A,B005OGKYVK,1.0,1367665914000,1770,61
AGLQLDOF6JVKQIZY7BU7OCAJFEIA,B0036EWMIK,3.0,1367702681000,1885,32
AGPTHTWQIFVAZLBJAQIKZMRHA7BA,B07YBXFF99,3.0,1367707283000,1971,226
AGPTHTWQIFVAZLBJAQIKZMRHA7BA,B003ZDOFF0,5.0,1367708176000,1971,45
AGZU5RV42NPQHJA54WA5JX4IEXIA,B003ZDOFF0,5.0,1367808371000,2207,45
AGPTHTWQIFVAZLBJAQIKZMRHA7BA,B004HD55VK,5.0,1367808454000,1971,50
AE33EY3V3KY6COWPUPK4HNHEOQJQ,B005OGKYVK,3.0,1367848262000,23,61
AHKAQZ2KV7CXB3KBIIMCBCNZ4TOQ,B002JTX7KA,2.0,1367849487000,2621,27
AETEEKM7PARPRYDBP4JIH6LIRHJA,B000N5Z2L4,5.0,1367855240000,613,1
AHTYTM2Y7CV25EVTGN4UDNPS2UYA,B0032C9V7G,4.0,1367864251000,2824,31
AHLGZZZVDCEB6S3ESGBD4ZDTSEYQ,B009VUHW60,5.0,1367887006000,2651,82
AH2HHQRYCRIQJ3VIRNEDXYS6SYPA,B0029LJIFG,5.0,1367895361000,2218,22
AFZJ3XXJI6I5ECIFIBESNBJXEF5A,B009VUHVPM,5.0,1367899218000,1453,81
AEM35TCAVLRRONFBCI5ZSYRMGRKQ,B003ZDOFF0,4.0,1367939440000,430,45
AFK3ZCL35IMZKQV5ROJFGGCHGFVQ,B003ZDOFF0,5.0,1367956317000,1112,45
AFYJDJGEE66X2P3IMATQD6UKRDMQ,B0030H8I4K,4.0,1367988954000,1433,29
AEQK6QPYSQNUNNZJ76ZMAPCJOHIQ,B0030H8I4K,5.0,1368028848000,545,29
AEQK6QPYSQNUNNZJ76ZMAPCJOHIQ,B003JVKHEQ,5.0,1368029327000,545,38
AECI5GTQEE7ASCUNWWQTJY62F3YQ,B07YBX6T95,4.0,1368194287000,182,222
AFBNFPKKRALQZ2BHYOMHTZNVQV7Q,B004HD55VK,4.0,1368200359000,921,50
AHW7QKRF3B3XA32J6C77AE7IZL7Q,B003ZDOFF0,1.0,1368215738000,2868,45
AEWRZLS7FBAX3BXANLXDKVV33CCA,B0088TN73M,3.0,1368219646000,675,75
AEC7Y4OVNZ4HOX4EBYE5CHE3WCAQ,B00884S5N4,5.0,1368406921000,172,72
AF6X7QISRTJXEIJ7JPVNJEINYV6Q,B002JTX7KA,4.0,1368415848000,847,27
AHUV2UXWVS2SYI7NYTYQDP4GMLUA,B0051D8PGM,1.0,1368468494000,2840,57
AFUB4MRXTUAADQOJXQFSFSRN5KNA,B0099OUMAQ,2.0,1368499514000,1348,79
AGDH7AY3AK6HNPZZERKBVMQSZHOQ,B0051D8PGM,5.0,1368541100000,1698,57
AGDH7AY3AK6HNPZZERKBVMQSZHOQ,B002JTX7KA,4.0,1368541928000,1698,27
AGDH7AY3AK6HNPZZERKBVMQSZHOQ,B07YBXFF99,5.0,1368542027000,1698,226
AF6ZVT53BHLWN7DQM5KCE5RFB6RA,B0032C9V7G,4.0,1368556516000,850,31
AF6ZVT53BHLWN7DQM5KCE5RFB6RA,B001EYUQ8M,5.0,1368557781000,850,11
AF6ZVT53BHLWN7DQM5KCE5RFB6RA,B001EYUPHO,4.0,1368558612000,850,9
AEVP4TLNBPTCY2AIBIENV3TCW2BQ,B005GISQX4,5.0,1368562795000,653,60
AEVP4TLNBPTCY2AIBIENV3TCW2BQ,B0029LJIFG,5.0,1368563321000,653,22
AEI5RP4DTWUSXLJQTMJW2H3PQBDQ,B0051D8PGM,5.0,1368586030000,338,57
AF6XGDE33NEQCTPNN7WCLIGWWOUQ,B008CZN458,5.0,1368595588000,848,77
AF6XGDE33NEQCTPNN7WCLIGWWOUQ,B001EYUSJ4,5.0,1368595874000,848,15
AHDZO6UBLNKWNLPNJZ6MIOZZU4YQ,B000N5Z2L4,5.0,1368601943000,2469,1
AHECTNE5SRTODVVFOTT4Z5J6I3XA,B003E1UNSG,5.0,1368634812000,2476,35
AGDPKDCMUZBINGXPVVQDIDYBC3MA,B0077LRPSA,4.0,1368635557000,1704,65
AGDPKDCMUZBINGXPVVQDIDYBC3MA,B008CZN458,5.0,1368644137000,1704,77
AHGGDCMZPEGJD43WSFLLKSEHJKIQ,B002JTX7JQ,5.0,1368705028000,2521,26
AGDPKDCMUZBINGXPVVQDIDYBC3MA,B004G5YI3U,5.0,1368717652000,1704,48
AGDPKDCMUZBINGXPVVQDIDYBC3MA,B07YBXP45M,4.0,1368720817000,1704,229
AGDPKDCMUZBINGXPVVQDIDYBC3MA,B002JTX7JQ,5.0,1368722625000,1704,26
AFOC37V6W74OAJNNE6LENPB65INA,B000N5Z2L4,5.0,1368730978000,1206,1
AEUEMSOJGTFYWFAUDBPZCAS7K6RA,B0032C9V7G,5.0,1368760322000,629,31
AEUEMSOJGTFYWFAUDBPZCAS7K6RA,B007CSDEWO,5.0,1368760345000,629,68
AEUEMSOJGTFYWFAUDBPZCAS7K6RA,B008CP6MA2,5.0,1368760377000,629,76
AGDPKDCMUZBINGXPVVQDIDYBC3MA,B07YBXFF99,4.0,1368807314000,1704,226
AGDPKDCMUZBINGXPVVQDIDYBC3MA,B0050SYY5E,4.0,1368807679000,1704,56
AGZ7TMY2VLTKLTUR2JNZE7C7ZFAQ,B00884S5N4,5.0,1368842746000,2197,72
AFP3NIDCWDUL7VAQX4QCO34TWKOQ,B0053BCO00,5.0,1368860396000,1230,59
AFP3NIDCWDUL7VAQX4QCO34TWKOQ,B003O6E800,5.0,1368860593000,1230,42
AFAMGPOV26EZJNSDGHKLF3YYW2UQ,B001SGZL2W,4.0,1368913189000,899,20
AFAUI2SLOSBGGEWC7MSEO2XW6HLA,B0051D8PGM,4.0,1368988111000,905,57
AGMVLAZ2MTEAIVIZZPI32YRJQVFA,B004HD55VK,5.0,1369011565000,1908,50
AFTNG4A2STZKTAATTXETL2Z2REOA,B002JTX7KA,4.0,1369027038000,1338,27
AHP2ONSDKKOKFEOGQPJ72NYQ7UIQ,B00503E8S2,1.0,1369027302000,2725,55
AFMCOBLB7E4QJORS7ERSCTQFVF7Q,B004HD55VK,5.0,1369041879000,1172,50
AEUWZRYLW5UBWPP6PJ7OB7JYXZHQ,B00884S5N4,5.0,1369058894000,639,72
AGQ4JE3J3SN57GE46FVLTNL3YPVQ,B001QCWRWK,5.0,1369153353000,1979,17
AECKD5U53SJ3CS66T2CVR7B4SDHQ,B0099OUMAQ,5.0,1369157812000,183,79
AFMCOBLB7E4QJORS7ERSCTQFVF7Q,B005OGKYVK,5.0,1369203423000,1172,61
AECWEY5OG4EWTPVXXHNOAMOYKZ7Q,B003ZDOFF0,5.0,1369234489000,197,45
AG46J7OXQDM5JQL3JLSGUOALJXWA,B004I1JTEK,4.0,1369251901000,1507,51
AHRKANSRYTQ5GV3DSXFRFN5KK6PQ,B002JTX7KA,4.0,1369266766000,2774,27
AGLQLDOF6JVKQIZY7BU7OCAJFEIA,B004HD55VK,5.0,1369282008000,1885,50
AFRHYS5KOA2JO7IMMC7L5WOMNRNA,B004HD55VK,5.0,1369289572000,1293,50
AEHOFUNZP6VT74RUDDCJ2VVIT56A,B019WRM1IA,5.0,1369315189000,324,178
AFRT2S2F3Y3Z6C4QUAKXCGTLQXHA,B001DLVIFQ,4.0,1369429990000,1302,6
AFFAZ466LLGKUPXDNNRO47Y2K24Q,B007VYW5K6,4.0,1369465294000,1002,69
AHUV2UXWVS2SYI7NYTYQDP4GMLUA,B00BQVXUOA,1.0,1369529659000,2840,90
AF6ZXK5AR34RY2YOVKRLUGEGRCZQ,B003L77YKS,5.0,1369576292000,851,39
AGEYE4TQ2XSNY6QDK3YQ25JY3DSQ,B003ZDOFF0,4.0,1369618389000,1733,45
AHSBOWPG3DKJ77VPWVZDPFNMPFOQ,B003ZDOFF0,5.0,1369686378000,2787,45
AHSBOWPG3DKJ77VPWVZDPFNMPFOQ,B004RMK57U,5.0,1369686504000,2787,53
AEOGFLQPLXXK2OLKMSB3GY4ITGSQ,B07YBXFF99,5.0,1369706135000,485,226
AFTNG4A2STZKTAATTXETL2Z2REOA,B0032C9V7G,4.0,1369709090000,1338,31
AE3IBZSN3T3IDRVUS55SNMU5X2DA,B004HD55VK,4.0,1369717087000,34,50
AHL7EYPRBEKRKEPH3IHDGK6BJDWA,B009VUHVPM,5.0,1369744018000,2648,81
AHL7EYPRBEKRKEPH3IHDGK6BJDWA,B0062UOBW0,5.0,1369744510000,2648,63
AFBNFPKKRALQZ2BHYOMHTZNVQV7Q,B0029LJIFG,3.0,1369779615000,921,22
AEP5AQLSO3AJWG75U33W4H7SN7BQ,B000N5Z2L4,5.0,1369790145000,504,1
AFCNDW7B455X2CLFNOYJBPBU2EMA,B002I0H79C,4.0,1369839085000,942,25
AEF473RGGJBOUCKOE6ZH3UNJHQ3Q,B005OGKYVK,4.0,1369947734000,251,61
AEF473RGGJBOUCKOE6ZH3UNJHQ3Q,B004G5YI3U,4.0,1369948803000,251,48
AGYPKN3OE2LVSYEJYWAOPQT6ZIYQ,B0029LJIFG,5.0,1370046488000,2180,22
AGDGYA55OGUE2OJITUS747L4TP7Q,B0079V4GK8,3.0,1370061930000,1697,66
AGXT2BAAPQFAHEQ6O7INAARUQQTQ,B07YBXFDYN,4.0,1370068286000,2156,224
AGGEPVSDJQTM75MYRDVWGOPJ5GZQ,B0077LRPSA,4.0,1370110895000,1768,65
AHI6LI2LMJ3JWJ2Y5MS3Z4Z6Y4UQ,B005OGKYVK,5.0,1370147854000,2567,61
AGCRWIHVDB3EBSGFSHZ25IUPE73Q,B07YBXFF99,5.0,1370180005000,1680,226
AFTNG4A2STZKTAATTXETL2Z2REOA,B001EYUPHO,4.0,1370218788000,1338,9
AFA3457C7OR7H4SG6VG4NPGEXM7Q,B07YBXP45M,3.0,1370274546000,880,229
AEUSRZUBVRC3ZNSC2EAQNRAXKSIQ,B003ZDOFF0,4.0,1370289096000,634,45
AEUWZRYLW5UBWPP6PJ7OB7JYXZHQ,B004HD55VK,5.0,1370354075000,639,50
AEBAGQROZXZP2U4NTLDEYVXQT65A,B004G5YI3U,4.0,1370372381000,156,48
AEPGZDT3YBNGEJNO25NRR6NDRA5Q,B004HD55VK,4.0,1370382672000,512,50
AG6ETUP3CW5DM3PHXJIX5A6SAPLA,B0032C9V7G,4.0,1370384665000,1561,31
AF7MARZUNUTNUDOCTPABI2J6XUQQ,B004HD55VK,4.0,1370391098000,864,50
AGO7TOS6Q2AM6DEDNON2RSNR5FIQ,B005GISQX4,5.0,1370573135000,1936,60
AGO7TOS6Q2AM6DEDNON2RSNR5FIQ,B019WRM1IA,5.0,1370574223000,1936,178
AGO7TOS6Q2AM6DEDNON2RSNR5FIQ,B07K3KHFSY,5.0,1370579509000,1936,210
AHF2J7WG4CPDF2IOVGZITSHQWFJA,B001D8Q5MA,5.0,1370589438000,2493,5
AHF2J7WG4CPDF2IOVGZITSHQWFJA,B07X1HF3V6,5.0,1370590229000,2493,217
AGONPNTYJOJ5RT7WJ2JXJEQIWPKQ,B008CZN458,5.0,1370612349000,1946,77
AGKOL2ISXEZE6EIPP5VIINFIHGLQ,B07YBXFDYN,5.0,1370665551000,1864,224
AEQGPXW67VKE2ZLZMATL56BPX6EA,B0029LJIFG,5.0,1370701534000,541,22
AGDGYA55OGUE2OJITUS747L4TP7Q,B001JKTC9A,5.0,1370708075000,1697,16
AEKZ3OFY2YH6QEF27HF6JY3X35FQ,B004HD55VK,5.0,1370751626000,405,50
AG674BK2GL5PQPTQBI25OM5Y5MWA,B07YBXFDYN,4.0,1370788907000,1559,224
AGZH5KHTVTSD4DIMMPQXKZ5AFTMA,B004HD55VK,5.0,1370804329000,2201,50
AGRA2MZWMFMBX7USRVCJXGMII7XQ,B07YBXFF99,4.0,1370957947000,2008,226
AFTFDCEPUWVNW62JINBED37KGS4Q,B07YBX6T95,3.0,1370970674000,1334,222
AFTFDCEPUWVNW62JINBED37KGS4Q,B0044XU27A,4.0,1370970793000,1334,46
AGV5J6WTBAIOYM3BCCQ7XMFZH4MQ,B004G5YI3U,5.0,1371073689000,2089,48
AGV5J6WTBAIOYM3BCCQ7XMFZH4MQ,B004GUTRYK,5.0,1371074639000,2089,49
AGV5J6WTBAIOYM3BCCQ7XMFZH4MQ,B07YBXP45M,5.0,1371074747000,2089,229
AFRGSROI7T5UAGPS3UJDGCTK4HDQ,B0044XU27A,5.0,1371086795000,1292,46
AFRGSROI7T5UAGPS3UJDGCTK4HDQ,B001EYUQTQ,3.0,1371087009000,1292,13
AEZBICIDMZ2G2YK3QJW5ZFUGJATQ,B003R7JXOM,5.0,1371097382000,725,43
AEED6RB3XPFKVT2QUZWCKKMRK34Q,B07YBXFDYN,5.0,1371105280000,233,224
AEED6RB3XPFKVT2QUZWCKKMRK34Q,B0BL65X86R,5.0,1371106505000,233,239
AEED6RB3XPFKVT2QUZWCKKMRK34Q,B004GUTRYK,5.0,1371106668000,233,49
AGQGE7G3FOZ5F554SKC4R7HP2L6A,B004HD55VK,5.0,1371143364000,1986,50
AHUXFQO32YUSJXMQBRBGV3MLC3NQ,B004HD55VK,5.0,1371218004000,2843,50
AGDWS5XZIDSWECIEGMFXJWFCTGIQ,B007CM0K86,5.0,1371242999000,1711,67
